"","tool","run","parameter","moment","value"
"3191","nm7","0061","THETA4","estimate","3.18034"
"3192","nm7","0061","THETA4","prse",NA
"3193","nm7","0061","THETA4","se",NA
"3194","nm7","0061","THETA5","estimate","119.184"
"3195","nm7","0061","THETA5","prse",NA
"3196","nm7","0061","THETA5","se",NA
"3197","nm7","0061","THETA6","estimate","1.1353"
"3198","nm7","0061","THETA6","prse",NA
"3199","nm7","0061","THETA6","se",NA
"3200","nm7","0061","THETA7","estimate","0.684582"
"3201","nm7","0061","THETA7","prse",NA
"3202","nm7","0061","THETA7","se",NA
"3203","nm7","0061","OMEGA1.1","estimate","0.25144"
"3204","nm7","0061","OMEGA1.1","prse",NA
"3205","nm7","0061","OMEGA1.1","se",NA
"3206","nm7","0061","OMEGA2.1","estimate","0.114814"
"3207","nm7","0061","OMEGA2.1","prse",NA
"3208","nm7","0061","OMEGA2.1","se",NA
"3209","nm7","0061","OMEGA2.2","estimate","0.0820799"
"3210","nm7","0061","OMEGA2.2","prse",NA
"3211","nm7","0061","OMEGA2.2","se",NA
"3212","nm7","0061","OMEGA3.1","estimate","0.000498372"
"3213","nm7","0061","OMEGA3.1","prse",NA
"3214","nm7","0061","OMEGA3.1","se",NA
"3215","nm7","0061","OMEGA3.2","estimate","-0.0327205"
"3216","nm7","0061","OMEGA3.2","prse",NA
"3217","nm7","0061","OMEGA3.2","se",NA
"3218","nm7","0061","OMEGA3.3","estimate","0.0366206"
"3219","nm7","0061","OMEGA3.3","prse",NA
"3220","nm7","0061","OMEGA3.3","se",NA
"3221","nm7","0061","SIGMA1.1","estimate","0.0420392"
"3222","nm7","0061","SIGMA1.1","prse",NA
"3223","nm7","0061","SIGMA1.1","se",NA
"3224","nm7","0061","SIGMA2.1","estimate","0"
"3225","nm7","0061","SIGMA2.1","prse",NA
"3226","nm7","0061","SIGMA2.1","se",NA
"3227","nm7","0061","SIGMA2.2","estimate","0.250528"
"3228","nm7","0061","SIGMA2.2","prse",NA
"3229","nm7","0061","SIGMA2.2","se",NA
"3230","nm7","0061","cov","status","-1"
"3231","nm7","0061","prob","text","0061 phase1 2 CMT like 1004 but diff. initial on V3"
"3232","nm7","0061","min","status","134"
"3233","nm7","0061","data","filename","../../1005bootdata/0061.csv"
"3234","nm7","0062","ofv","minimum","2311.04471153709"
"3235","nm7","0062","THETA1","estimate","10.0102"
"3236","nm7","0062","THETA1","prse",NA
"3237","nm7","0062","THETA1","se",NA
"3238","nm7","0062","THETA2","estimate","25.5615"
"3239","nm7","0062","THETA2","prse",NA
"3240","nm7","0062","THETA2","se",NA
"3241","nm7","0062","THETA3","estimate","0.0692141"
"3242","nm7","0062","THETA3","prse",NA
"3243","nm7","0062","THETA3","se",NA
"3244","nm7","0062","THETA4","estimate","3.91864"
"3245","nm7","0062","THETA4","prse",NA
"3246","nm7","0062","THETA4","se",NA
"3247","nm7","0062","THETA5","estimate","116.213"
"3248","nm7","0062","THETA5","prse",NA
"3249","nm7","0062","THETA5","se",NA
"3250","nm7","0062","THETA6","estimate","0.822465"
"3251","nm7","0062","THETA6","prse",NA
"3252","nm7","0062","THETA6","se",NA
"3253","nm7","0062","THETA7","estimate","1.15685"
"3254","nm7","0062","THETA7","prse",NA
"3255","nm7","0062","THETA7","se",NA
"3256","nm7","0062","OMEGA1.1","estimate","0.245112"
"3257","nm7","0062","OMEGA1.1","prse",NA
"3258","nm7","0062","OMEGA1.1","se",NA
"3259","nm7","0062","OMEGA2.1","estimate","0.166113"
"3260","nm7","0062","OMEGA2.1","prse",NA
"3261","nm7","0062","OMEGA2.1","se",NA
"3262","nm7","0062","OMEGA2.2","estimate","0.132007"
"3263","nm7","0062","OMEGA2.2","prse",NA
"3264","nm7","0062","OMEGA2.2","se",NA
"3265","nm7","0062","OMEGA3.1","estimate","0.0260557"
"3266","nm7","0062","OMEGA3.1","prse",NA
"3267","nm7","0062","OMEGA3.1","se",NA
"3268","nm7","0062","OMEGA3.2","estimate","-0.013542"
"3269","nm7","0062","OMEGA3.2","prse",NA
"3270","nm7","0062","OMEGA3.2","se",NA
"3271","nm7","0062","OMEGA3.3","estimate","0.0528748"
"3272","nm7","0062","OMEGA3.3","prse",NA
"3273","nm7","0062","OMEGA3.3","se",NA
"3274","nm7","0062","SIGMA1.1","estimate","0.0423696"
"3275","nm7","0062","SIGMA1.1","prse",NA
"3276","nm7","0062","SIGMA1.1","se",NA
"3277","nm7","0062","SIGMA2.1","estimate","0"
"3278","nm7","0062","SIGMA2.1","prse",NA
"3279","nm7","0062","SIGMA2.1","se",NA
"3280","nm7","0062","SIGMA2.2","estimate","0.185282"
"3281","nm7","0062","SIGMA2.2","prse",NA
"3282","nm7","0062","SIGMA2.2","se",NA
"3283","nm7","0062","cov","status","-1"
"3284","nm7","0062","prob","text","0062 phase1 2 CMT like 1004 but diff. initial on V3"
"3285","nm7","0062","min","status","0"
"3286","nm7","0062","data","filename","../../1005bootdata/0062.csv"
"3287","nm7","0063","ofv","minimum","2384.02165799428"
"3288","nm7","0063","THETA1","estimate","5.52777"
"3289","nm7","0063","THETA1","prse",NA
"3290","nm7","0063","THETA1","se",NA
"3291","nm7","0063","THETA2","estimate","19.8727"
"3292","nm7","0063","THETA2","prse",NA
"3293","nm7","0063","THETA2","se",NA
"3294","nm7","0063","THETA3","estimate","0.0625212"
"3295","nm7","0063","THETA3","prse",NA
"3296","nm7","0063","THETA3","se",NA
"3297","nm7","0063","THETA4","estimate","4.93639"
"3298","nm7","0063","THETA4","prse",NA
"3299","nm7","0063","THETA4","se",NA
"3300","nm7","0063","THETA5","estimate","803.95"
"3301","nm7","0063","THETA5","prse",NA
"3302","nm7","0063","THETA5","se",NA
"3303","nm7","0063","THETA6","estimate","1.23445"
"3304","nm7","0063","THETA6","prse",NA
"3305","nm7","0063","THETA6","se",NA
"3306","nm7","0063","THETA7","estimate","1.91051"
"3307","nm7","0063","THETA7","prse",NA
"3308","nm7","0063","THETA7","se",NA
"3309","nm7","0063","OMEGA1.1","estimate","0.427408"
"3310","nm7","0063","OMEGA1.1","prse",NA
"3311","nm7","0063","OMEGA1.1","se",NA
"3312","nm7","0063","OMEGA2.1","estimate","0.202145"
"3313","nm7","0063","OMEGA2.1","prse",NA
"3314","nm7","0063","OMEGA2.1","se",NA
"3315","nm7","0063","OMEGA2.2","estimate","0.115372"
"3316","nm7","0063","OMEGA2.2","prse",NA
"3317","nm7","0063","OMEGA2.2","se",NA
"3318","nm7","0063","OMEGA3.1","estimate","0.0177434"
"3319","nm7","0063","OMEGA3.1","prse",NA
"3320","nm7","0063","OMEGA3.1","se",NA
"3321","nm7","0063","OMEGA3.2","estimate","-0.0210069"
"3322","nm7","0063","OMEGA3.2","prse",NA
"3323","nm7","0063","OMEGA3.2","se",NA
"3324","nm7","0063","OMEGA3.3","estimate","0.0444721"
"3325","nm7","0063","OMEGA3.3","prse",NA
"3326","nm7","0063","OMEGA3.3","se",NA
"3327","nm7","0063","SIGMA1.1","estimate","0.0516063"
"3328","nm7","0063","SIGMA1.1","prse",NA
"3329","nm7","0063","SIGMA1.1","se",NA
"3330","nm7","0063","SIGMA2.1","estimate","0"
"3331","nm7","0063","SIGMA2.1","prse",NA
"3332","nm7","0063","SIGMA2.1","se",NA
"3333","nm7","0063","SIGMA2.2","estimate","0.174026"
"3334","nm7","0063","SIGMA2.2","prse",NA
"3335","nm7","0063","SIGMA2.2","se",NA
"3336","nm7","0063","cov","status","-1"
"3337","nm7","0063","prob","text","0063 phase1 2 CMT like 1004 but diff. initial on V3"
"3338","nm7","0063","min","status","0"
"3339","nm7","0063","data","filename","../../1005bootdata/0063.csv"
"3340","nm7","0064","ofv","minimum","2151.91753898705"
"3341","nm7","0064","THETA1","estimate","9.45105"
"3342","nm7","0064","THETA1","prse",NA
"3343","nm7","0064","THETA1","se",NA
"3344","nm7","0064","THETA2","estimate","23.8397"
"3345","nm7","0064","THETA2","prse",NA
"3346","nm7","0064","THETA2","se",NA
"3347","nm7","0064","THETA3","estimate","0.0677689"
"3348","nm7","0064","THETA3","prse",NA
"3349","nm7","0064","THETA3","se",NA
"3350","nm7","0064","THETA4","estimate","3.57166"
"3351","nm7","0064","THETA4","prse",NA
"3352","nm7","0064","THETA4","se",NA
"3353","nm7","0064","THETA5","estimate","110.204"
"3354","nm7","0064","THETA5","prse",NA
"3355","nm7","0064","THETA5","se",NA
"3356","nm7","0064","THETA6","estimate","1.04675"
"3357","nm7","0064","THETA6","prse",NA
"3358","nm7","0064","THETA6","se",NA
"3359","nm7","0064","THETA7","estimate","1.51527"
"3360","nm7","0064","THETA7","prse",NA
"3361","nm7","0064","THETA7","se",NA
"3362","nm7","0064","OMEGA1.1","estimate","0.16689"
"3363","nm7","0064","OMEGA1.1","prse",NA
"3364","nm7","0064","OMEGA1.1","se",NA
"3365","nm7","0064","OMEGA2.1","estimate","0.0910233"
"3366","nm7","0064","OMEGA2.1","prse",NA
"3367","nm7","0064","OMEGA2.1","se",NA
"3368","nm7","0064","OMEGA2.2","estimate","0.12717"
"3369","nm7","0064","OMEGA2.2","prse",NA
"3370","nm7","0064","OMEGA2.2","se",NA
"3371","nm7","0064","OMEGA3.1","estimate","0.0151667"
"3372","nm7","0064","OMEGA3.1","prse",NA
"3373","nm7","0064","OMEGA3.1","se",NA
"3374","nm7","0064","OMEGA3.2","estimate","-0.0408356"
"3375","nm7","0064","OMEGA3.2","prse",NA
"3376","nm7","0064","OMEGA3.2","se",NA
"3377","nm7","0064","OMEGA3.3","estimate","0.040811"
"3378","nm7","0064","OMEGA3.3","prse",NA
"3379","nm7","0064","OMEGA3.3","se",NA
"3380","nm7","0064","SIGMA1.1","estimate","0.0460536"
"3381","nm7","0064","SIGMA1.1","prse",NA
"3382","nm7","0064","SIGMA1.1","se",NA
"3383","nm7","0064","SIGMA2.1","estimate","0"
"3384","nm7","0064","SIGMA2.1","prse",NA
"3385","nm7","0064","SIGMA2.1","se",NA
"3386","nm7","0064","SIGMA2.2","estimate","0.156817"
"3387","nm7","0064","SIGMA2.2","prse",NA
"3388","nm7","0064","SIGMA2.2","se",NA
"3389","nm7","0064","cov","status","-1"
"3390","nm7","0064","prob","text","0064 phase1 2 CMT like 1004 but diff. initial on V3"
"3391","nm7","0064","min","status","0"
"3392","nm7","0064","data","filename","../../1005bootdata/0064.csv"
"3393","nm7","0065","ofv","minimum","2553.57416470542"
"3394","nm7","0065","THETA1","estimate","9.95186"
"3395","nm7","0065","THETA1","prse",NA
"3396","nm7","0065","THETA1","se",NA
"3397","nm7","0065","THETA2","estimate","27.0735"
"3398","nm7","0065","THETA2","prse",NA
"3399","nm7","0065","THETA2","se",NA
"3400","nm7","0065","THETA3","estimate","0.0683361"
"3401","nm7","0065","THETA3","prse",NA
"3402","nm7","0065","THETA3","se",NA
"3403","nm7","0065","THETA4","estimate","3.95632"
"3404","nm7","0065","THETA4","prse",NA
"3405","nm7","0065","THETA4","se",NA
"3406","nm7","0065","THETA5","estimate","92.8507"
"3407","nm7","0065","THETA5","prse",NA
"3408","nm7","0065","THETA5","se",NA
"3409","nm7","0065","THETA6","estimate","1.01617"
"3410","nm7","0065","THETA6","prse",NA
"3411","nm7","0065","THETA6","se",NA
"3412","nm7","0065","THETA7","estimate","1.58739"
"3413","nm7","0065","THETA7","prse",NA
"3414","nm7","0065","THETA7","se",NA
"3415","nm7","0065","OMEGA1.1","estimate","0.195088"
"3416","nm7","0065","OMEGA1.1","prse",NA
"3417","nm7","0065","OMEGA1.1","se",NA
"3418","nm7","0065","OMEGA2.1","estimate","0.0869729"
"3419","nm7","0065","OMEGA2.1","prse",NA
"3420","nm7","0065","OMEGA2.1","se",NA
"3421","nm7","0065","OMEGA2.2","estimate","0.0808622"
"3422","nm7","0065","OMEGA2.2","prse",NA
"3423","nm7","0065","OMEGA2.2","se",NA
"3424","nm7","0065","OMEGA3.1","estimate","0.0132574"
"3425","nm7","0065","OMEGA3.1","prse",NA
"3426","nm7","0065","OMEGA3.1","se",NA
"3427","nm7","0065","OMEGA3.2","estimate","-0.0369298"
"3428","nm7","0065","OMEGA3.2","prse",NA
"3429","nm7","0065","OMEGA3.2","se",NA
"3430","nm7","0065","OMEGA3.3","estimate","0.0445159"
"3431","nm7","0065","OMEGA3.3","prse",NA
"3432","nm7","0065","OMEGA3.3","se",NA
"3433","nm7","0065","SIGMA1.1","estimate","0.0452332"
"3434","nm7","0065","SIGMA1.1","prse",NA
"3435","nm7","0065","SIGMA1.1","se",NA
"3436","nm7","0065","SIGMA2.1","estimate","0"
"3437","nm7","0065","SIGMA2.1","prse",NA
"3438","nm7","0065","SIGMA2.1","se",NA
"3439","nm7","0065","SIGMA2.2","estimate","0.283435"
"3440","nm7","0065","SIGMA2.2","prse",NA
"3441","nm7","0065","SIGMA2.2","se",NA
"3442","nm7","0065","cov","status","-1"
"3443","nm7","0065","prob","text","0065 phase1 2 CMT like 1004 but diff. initial on V3"
"3444","nm7","0065","min","status","0"
"3445","nm7","0065","data","filename","../../1005bootdata/0065.csv"
"3446","nm7","0066","ofv","minimum","2489.65484902445"
"3447","nm7","0066","THETA1","estimate","9.97075"
"3448","nm7","0066","THETA1","prse",NA
"3449","nm7","0066","THETA1","se",NA
"3450","nm7","0066","THETA2","estimate","27.4397"
"3451","nm7","0066","THETA2","prse",NA
"3452","nm7","0066","THETA2","se",NA
"3453","nm7","0066","THETA3","estimate","0.0812739"
"3454","nm7","0066","THETA3","prse",NA
"3455","nm7","0066","THETA3","se",NA
"3456","nm7","0066","THETA4","estimate","4.34838"
"3457","nm7","0066","THETA4","prse",NA
"3458","nm7","0066","THETA4","se",NA
"3459","nm7","0066","THETA5","estimate","117.856"
"3460","nm7","0066","THETA5","prse",NA
"3461","nm7","0066","THETA5","se",NA
"3462","nm7","0066","THETA6","estimate","0.935515"
"3463","nm7","0066","THETA6","prse",NA
"3464","nm7","0066","THETA6","se",NA
"3465","nm7","0066","THETA7","estimate","0.993867"
"3466","nm7","0066","THETA7","prse",NA
"3467","nm7","0066","THETA7","se",NA
"3468","nm7","0066","OMEGA1.1","estimate","0.211248"
"3469","nm7","0066","OMEGA1.1","prse",NA
"3470","nm7","0066","OMEGA1.1","se",NA
"3471","nm7","0066","OMEGA2.1","estimate","0.121655"
"3472","nm7","0066","OMEGA2.1","prse",NA
"3473","nm7","0066","OMEGA2.1","se",NA
"3474","nm7","0066","OMEGA2.2","estimate","0.0779281"
"3475","nm7","0066","OMEGA2.2","prse",NA
"3476","nm7","0066","OMEGA2.2","se",NA
"3477","nm7","0066","OMEGA3.1","estimate","-0.0173966"
"3478","nm7","0066","OMEGA3.1","prse",NA
"3479","nm7","0066","OMEGA3.1","se",NA
"3480","nm7","0066","OMEGA3.2","estimate","-0.0312672"
"3481","nm7","0066","OMEGA3.2","prse",NA
"3482","nm7","0066","OMEGA3.2","se",NA
"3483","nm7","0066","OMEGA3.3","estimate","0.058828"
"3484","nm7","0066","OMEGA3.3","prse",NA
"3485","nm7","0066","OMEGA3.3","se",NA
"3486","nm7","0066","SIGMA1.1","estimate","0.0418121"
"3487","nm7","0066","SIGMA1.1","prse",NA
"3488","nm7","0066","SIGMA1.1","se",NA
"3489","nm7","0066","SIGMA2.1","estimate","0"
"3490","nm7","0066","SIGMA2.1","prse",NA
"3491","nm7","0066","SIGMA2.1","se",NA
"3492","nm7","0066","SIGMA2.2","estimate","0.250265"
"3493","nm7","0066","SIGMA2.2","prse",NA
"3494","nm7","0066","SIGMA2.2","se",NA
"3495","nm7","0066","cov","status","-1"
"3496","nm7","0066","prob","text","0066 phase1 2 CMT like 1004 but diff. initial on V3"
"3497","nm7","0066","min","status","0"
"3498","nm7","0066","data","filename","../../1005bootdata/0066.csv"
"3499","nm7","0067","ofv","minimum","2213.26172160138"
"3500","nm7","0067","THETA1","estimate","8.44163"
"3501","nm7","0067","THETA1","prse",NA
"3502","nm7","0067","THETA1","se",NA
"3503","nm7","0067","THETA2","estimate","22.953"
"3504","nm7","0067","THETA2","prse",NA
"3505","nm7","0067","THETA2","se",NA
"3506","nm7","0067","THETA3","estimate","0.068634"
"3507","nm7","0067","THETA3","prse",NA
"3508","nm7","0067","THETA3","se",NA
"3509","nm7","0067","THETA4","estimate","3.41016"
"3510","nm7","0067","THETA4","prse",NA
"3511","nm7","0067","THETA4","se",NA
"3512","nm7","0067","THETA5","estimate","216.877"
"3513","nm7","0067","THETA5","prse",NA
"3514","nm7","0067","THETA5","se",NA
"3515","nm7","0067","THETA6","estimate","1.50226"
"3516","nm7","0067","THETA6","prse",NA
"3517","nm7","0067","THETA6","se",NA
"3518","nm7","0067","THETA7","estimate","1.05909"
"3519","nm7","0067","THETA7","prse",NA
"3520","nm7","0067","THETA7","se",NA
"3521","nm7","0067","OMEGA1.1","estimate","0.261235"
"3522","nm7","0067","OMEGA1.1","prse",NA
"3523","nm7","0067","OMEGA1.1","se",NA
"3524","nm7","0067","OMEGA2.1","estimate","0.117305"
"3525","nm7","0067","OMEGA2.1","prse",NA
"3526","nm7","0067","OMEGA2.1","se",NA
"3527","nm7","0067","OMEGA2.2","estimate","0.0955515"
"3528","nm7","0067","OMEGA2.2","prse",NA
"3529","nm7","0067","OMEGA2.2","se",NA
"3530","nm7","0067","OMEGA3.1","estimate","-0.00249383"
"3531","nm7","0067","OMEGA3.1","prse",NA
"3532","nm7","0067","OMEGA3.1","se",NA
"3533","nm7","0067","OMEGA3.2","estimate","-0.0312059"
"3534","nm7","0067","OMEGA3.2","prse",NA
"3535","nm7","0067","OMEGA3.2","se",NA
"3536","nm7","0067","OMEGA3.3","estimate","0.0490208"
"3537","nm7","0067","OMEGA3.3","prse",NA
"3538","nm7","0067","OMEGA3.3","se",NA
"3539","nm7","0067","SIGMA1.1","estimate","0.0449325"
"3540","nm7","0067","SIGMA1.1","prse",NA
"3541","nm7","0067","SIGMA1.1","se",NA
"3542","nm7","0067","SIGMA2.1","estimate","0"
"3543","nm7","0067","SIGMA2.1","prse",NA
"3544","nm7","0067","SIGMA2.1","se",NA
"3545","nm7","0067","SIGMA2.2","estimate","0.224169"
"3546","nm7","0067","SIGMA2.2","prse",NA
"3547","nm7","0067","SIGMA2.2","se",NA
"3548","nm7","0067","cov","status","-1"
"3549","nm7","0067","prob","text","0067 phase1 2 CMT like 1004 but diff. initial on V3"
"3550","nm7","0067","min","status","0"
"3551","nm7","0067","data","filename","../../1005bootdata/0067.csv"
"3552","nm7","0068","ofv","minimum","2583.65831886709"
"3553","nm7","0068","THETA1","estimate","11.5484"
"3554","nm7","0068","THETA1","prse",NA
"3555","nm7","0068","THETA1","se",NA
"3556","nm7","0068","THETA2","estimate","24.7544"
"3557","nm7","0068","THETA2","prse",NA
"3558","nm7","0068","THETA2","se",NA
"3559","nm7","0068","THETA3","estimate","0.0800896"
"3560","nm7","0068","THETA3","prse",NA
"3561","nm7","0068","THETA3","se",NA
"3562","nm7","0068","THETA4","estimate","4.08712"
"3563","nm7","0068","THETA4","prse",NA
"3564","nm7","0068","THETA4","se",NA
"3565","nm7","0068","THETA5","estimate","83.7519"
"3566","nm7","0068","THETA5","prse",NA
"3567","nm7","0068","THETA5","se",NA
"3568","nm7","0068","THETA6","estimate","0.899077"
"3569","nm7","0068","THETA6","prse",NA
"3570","nm7","0068","THETA6","se",NA
"3571","nm7","0068","THETA7","estimate","1.27506"
"3572","nm7","0068","THETA7","prse",NA
"3573","nm7","0068","THETA7","se",NA
"3574","nm7","0068","OMEGA1.1","estimate","0.154135"
"3575","nm7","0068","OMEGA1.1","prse",NA
"3576","nm7","0068","OMEGA1.1","se",NA
"3577","nm7","0068","OMEGA2.1","estimate","0.069709"
"3578","nm7","0068","OMEGA2.1","prse",NA
"3579","nm7","0068","OMEGA2.1","se",NA
"3580","nm7","0068","OMEGA2.2","estimate","0.0579014"
"3581","nm7","0068","OMEGA2.2","prse",NA
"3582","nm7","0068","OMEGA2.2","se",NA
"3583","nm7","0068","OMEGA3.1","estimate","-0.0238348"
"3584","nm7","0068","OMEGA3.1","prse",NA
"3585","nm7","0068","OMEGA3.1","se",NA
"3586","nm7","0068","OMEGA3.2","estimate","-0.0435522"
"3587","nm7","0068","OMEGA3.2","prse",NA
"3588","nm7","0068","OMEGA3.2","se",NA
"3589","nm7","0068","OMEGA3.3","estimate","0.044418"
"3590","nm7","0068","OMEGA3.3","prse",NA
"3591","nm7","0068","OMEGA3.3","se",NA
"3592","nm7","0068","SIGMA1.1","estimate","0.0437473"
"3593","nm7","0068","SIGMA1.1","prse",NA
"3594","nm7","0068","SIGMA1.1","se",NA
"3595","nm7","0068","SIGMA2.1","estimate","0"
"3596","nm7","0068","SIGMA2.1","prse",NA
"3597","nm7","0068","SIGMA2.1","se",NA
"3598","nm7","0068","SIGMA2.2","estimate","0.302115"
"3599","nm7","0068","SIGMA2.2","prse",NA
"3600","nm7","0068","SIGMA2.2","se",NA
"3601","nm7","0068","cov","status","-1"
"3602","nm7","0068","prob","text","0068 phase1 2 CMT like 1004 but diff. initial on V3"
"3603","nm7","0068","min","status","0"
"3604","nm7","0068","data","filename","../../1005bootdata/0068.csv"
"3605","nm7","0069","ofv","minimum","2423.18123005094"
"3606","nm7","0069","THETA1","estimate","9.48745"
"3607","nm7","0069","THETA1","prse",NA
"3608","nm7","0069","THETA1","se",NA
"3609","nm7","0069","THETA2","estimate","19.6166"
"3610","nm7","0069","THETA2","prse",NA
"3611","nm7","0069","THETA2","se",NA
"3612","nm7","0069","THETA3","estimate","0.0625004"
"3613","nm7","0069","THETA3","prse",NA
"3614","nm7","0069","THETA3","se",NA
"3615","nm7","0069","THETA4","estimate","2.34923"
"3616","nm7","0069","THETA4","prse",NA
"3617","nm7","0069","THETA4","se",NA
"3618","nm7","0069","THETA5","estimate","98.5005"
"3619","nm7","0069","THETA5","prse",NA
"3620","nm7","0069","THETA5","se",NA
"3621","nm7","0069","THETA6","estimate","1.0396"
"3622","nm7","0069","THETA6","prse",NA
"3623","nm7","0069","THETA6","se",NA
"3624","nm7","0069","THETA7","estimate","1.38109"
"3625","nm7","0069","THETA7","prse",NA
"3626","nm7","0069","THETA7","se",NA
"3627","nm7","0069","OMEGA1.1","estimate","0.221962"
"3628","nm7","0069","OMEGA1.1","prse",NA
"3629","nm7","0069","OMEGA1.1","se",NA
"3630","nm7","0069","OMEGA2.1","estimate","0.157213"
"3631","nm7","0069","OMEGA2.1","prse",NA
"3632","nm7","0069","OMEGA2.1","se",NA
"3633","nm7","0069","OMEGA2.2","estimate","0.162812"
"3634","nm7","0069","OMEGA2.2","prse",NA
"3635","nm7","0069","OMEGA2.2","se",NA
"3636","nm7","0069","OMEGA3.1","estimate","0.0276325"
"3637","nm7","0069","OMEGA3.1","prse",NA
"3638","nm7","0069","OMEGA3.1","se",NA
"3639","nm7","0069","OMEGA3.2","estimate","-0.0167408"
"3640","nm7","0069","OMEGA3.2","prse",NA
"3641","nm7","0069","OMEGA3.2","se",NA
"3642","nm7","0069","OMEGA3.3","estimate","0.0290733"
"3643","nm7","0069","OMEGA3.3","prse",NA
"3644","nm7","0069","OMEGA3.3","se",NA
"3645","nm7","0069","SIGMA1.1","estimate","0.0536116"
"3646","nm7","0069","SIGMA1.1","prse",NA
"3647","nm7","0069","SIGMA1.1","se",NA
"3648","nm7","0069","SIGMA2.1","estimate","0"
"3649","nm7","0069","SIGMA2.1","prse",NA
"3650","nm7","0069","SIGMA2.1","se",NA
"3651","nm7","0069","SIGMA2.2","estimate","0.122563"
